Severity,Start_Lat,Start_Lng
2,32.795277,-96.793114
2,32.778145,-96.737724
2,32.676125,-96.602341
3,32.770184,-96.817322
2,32.800652,-96.817223
2,32.806778,-96.798752
3,32.913242,-96.873154
2,32.849957,-96.877419
2,32.83662,-96.830223
2,32.932846,-96.821938
2,32.763359,-96.682617
3,32.782127,-96.811897
2,32.818886,-96.869423
2,32.799194,-96.741234
3,32.670959,-96.94722
3,32.801815,-96.827339
3,32.720329,-96.827461
3,32.87392,-96.898277
3,32.73439,-96.824158
3,32.787346,-96.765938
3,32.86837,-96.668251
3,32.794182,-96.814751
3,32.774284,-96.792542
2,32.791,-96.746452
2,32.909088,-96.700508
3,32.87492,-96.683319
3,32.788784,-96.76432
2,32.923908,-96.764305
3,32.739552,-96.823029
2,32.794014,-96.712112
2,32.702477,-96.657097
3,32.865173,-96.770355
2,32.694138,-96.637527
2,32.865479,-96.811394
3,32.860939,-96.770409
2,32.874741,-96.770607
2,32.924419,-96.785179
2,32.923698,-96.780609
2,32.698315,-96.840157
3,32.894493,-96.711494
2,32.794979,-96.714226
2,32.803219,-96.793022
2,32.85548,-96.770912
2,32.836769,-96.778725
2,32.767517,-96.835632
2,32.743626,-96.815727
2,32.881142,-96.898529
2,32.782127,-96.811897
2,32.743626,-96.815575
3,32.758759,-96.809753
3,32.739834,-96.822746
2,32.767517,-96.835632
3,32.810875,-96.849625
2,32.720387,-96.826454
2,32.690311,-96.787376
2,32.720924,-96.917999
2,32.92453,-96.786148
2,32.879997,-96.770279
2,32.872746,-96.68026
2,32.775105,-96.796074
3,32.924232,-96.780952
3,32.900307,-96.71769
2,32.652847,-96.869751
2,32.879997,-96.770279
2,32.865604,-96.770363
3,32.896,-96.898163
2,32.780369,-96.796898
3,32.670959,-96.94722
3,32.907627,-96.898117
2,32.683327,-96.8508
3,32.907726,-96.921234
2,32.851227,-96.829689
2,32.932838,-97.042213
3,32.907627,-96.898117
2,32.921467,-96.818703
2,32.893574,-96.75338
2,32.771713,-96.850258
2,32.926289,-96.820709
2,32.676624,-96.857162
3,32.791401,-96.737411
2,32.749802,-96.880371
2,32.766785,-96.749695
2,32.814625,-96.802414
2,32.788204,-96.797729
2,32.74472,-96.82048
3,32.866871,-96.896088
3,32.810875,-96.849625
2,32.821251,-96.836372
2,32.844608,-96.86544
3,32.894493,-96.711494
2,32.843777,-96.775314
2,32.786846,-96.873772
2,32.749527,-96.872696
2,32.720409,-96.900063
2,32.662655,-96.78392
2,32.720249,-96.814491
2,32.682407,-96.891457
3,32.767323,-96.873924
3,32.923908,-96.764305
3,32.674789,-96.822395
2,32.795948,-96.760979
3,32.878666,-96.688286
2,32.690571,-96.780182
2,32.807041,-96.682739
2,32.800652,-96.817223
2,32.916908,-96.803612
2,32.865513,-96.780365
2,32.81535,-96.718575
2,32.856834,-96.749573
2,32.749596,-96.7612
2,32.633148,-96.84008
2,32.840904,-96.688148
2,32.720295,-96.874306
2,32.908634,-96.778633
2,32.787003,-96.750793
3,32.885582,-96.700478
2,32.842968,-96.690887
2,32.817451,-96.689606
2,32.784985,-96.68412
3,32.74395,-96.815582
2,32.694138,-96.637527
2,32.816044,-96.868027
2,32.807163,-96.793358
2,32.823124,-96.714859
2,32.716232,-96.774368
2,32.703911,-96.745575
2,32.827435,-96.885971
2,32.806778,-96.798752
2,32.865505,-96.776482
3,32.739105,-96.82338
2,32.923908,-96.764305
2,32.661957,-96.726608
2,32.693134,-96.925171
2,32.766865,-96.873772
3,32.766205,-96.856689
3,32.763977,-96.84877
2,32.8452,-96.661453
3,32.75256,-96.770897
3,32.900307,-96.71769
3,32.794098,-96.699883
3,32.678738,-96.676033
3,32.787346,-96.765938
2,32.85593,-96.648865
2,32.736301,-96.919342
2,32.736336,-96.918716
2,32.859104,-96.867889
2,32.7159,-96.7705
2,32.766376,-96.740936
2,32.763378,-96.709267
2,32.749702,-96.918518
2,32.739193,-96.880966
2,32.865479,-96.811394
2,32.87886,-96.723244
3,32.670559,-96.947601
2,32.691044,-96.939056
2,32.81736,-96.802383
3,32.790867,-96.755981
2,32.80418,-96.767326
2,32.815819,-96.761528
3,32.670959,-96.94722
3,32.907627,-96.898117
2,32.836456,-96.75293
2,32.766403,-96.914665
3,32.923939,-96.769295
2,32.719326,-96.804321
2,32.785427,-96.873787
2,32.895023,-96.846786
2,32.709229,-96.840088
2,32.872387,-96.810555
2,32.880054,-96.809608
2,32.923401,-97.024498
2,32.909611,-96.863983
2,32.667843,-96.769218
2,32.711082,-96.836548
2,32.713085,-96.683327
2,32.923126,-96.740204
2,32.748821,-96.682877
2,32.926003,-96.820755
2,32.925404,-96.803619
2,32.880081,-96.778679
3,32.918247,-96.855888
2,32.695862,-96.891418
2,32.865387,-96.792091
2,32.90947,-96.717773
2,32.816055,-96.842705
2,32.736301,-96.919342
1,32.800682,-96.763313
2,32.813595,-96.805748
2,32.909172,-96.768456
2,32.766102,-96.776489
2,32.909172,-96.769028
2,32.909592,-96.872368
2,32.90184,-96.715996
2,32.894501,-96.700378
2,32.818844,-96.869492
2,32.880356,-96.846306
3,32.885582,-96.700478
2,32.818951,-96.869324
2,32.934795,-96.752373
2,32.765072,-96.789391
2,32.776733,-96.813545
2,32.777992,-96.665253
2,32.676624,-96.857162
2,32.923908,-96.764305
3,32.788784,-96.76432
2,32.801453,-96.792976
3,32.826443,-96.872391
2,32.772758,-96.856583
3,32.769035,-96.805206
2,32.833382,-96.702301
2,32.779655,-96.808075
2,32.913712,-96.769196
2,32.794186,-96.812622
2,32.714012,-96.79258
2,32.886387,-96.741585
2,32.81131,-96.729195
3,32.670959,-96.94722
2,32.919064,-96.765999
3,32.911304,-96.881714
2,32.734226,-96.678612
2,32.724194,-96.642639
2,32.840919,-96.845871
3,32.76849,-96.826134
3,32.774231,-96.792747
3,32.670959,-96.94722
2,32.78389,-96.835732
2,32.939629,-96.821938
2,32.721466,-96.678627
2,32.713085,-96.683327
2,32.919437,-96.817986
3,32.926289,-96.820709
3,32.782127,-96.811897
2,32.84296,-96.68013
3,32.670544,-96.947266
3,32.670544,-96.947266
2,32.893101,-96.740814
2,32.900307,-96.71769
2,32.719463,-96.643806
2,32.688995,-96.89138
2,32.743122,-96.82457
2,32.919437,-96.817986
2,32.921642,-96.838165
2,32.808914,-96.900253
2,32.840919,-96.845871
2,32.865604,-96.770363
2,32.909554,-96.72493
2,32.762863,-96.893524
2,32.786243,-96.8629
2,32.855946,-96.842888
2,32.705704,-96.917961
2,32.719463,-96.643806
2,32.807182,-96.842422
2,32.796188,-96.811821
3,32.900307,-96.71769
2,32.85107,-96.769913
2,32.759239,-96.767273
3,32.868053,-96.6679
2,32.705433,-96.652679
2,32.817505,-96.87088
2,32.662155,-96.870033
2,32.909489,-96.804008
3,32.894493,-96.711494
2,32.908897,-96.705795
2,32.833382,-96.702301
2,32.906754,-96.880737
3,32.777309,-96.812172
2,32.859447,-96.753815
2,32.792961,-96.746445
2,32.866383,-96.856117
2,32.859547,-96.710007
2,32.719646,-96.677773
2,32.661648,-96.870499
3,32.925625,-96.803398
2,32.76918,-96.822845
2,32.691216,-96.839951
2,32.807163,-96.793358
2,32.802727,-96.772331
2,32.756168,-96.911453
2,32.808102,-96.793457
2,32.924992,-96.838608
2,32.894493,-96.724358
3,32.894493,-96.711494
2,32.810726,-96.815529
2,32.897961,-96.718361
3,32.796425,-96.815544
3,32.810875,-96.849625
2,32.786541,-96.805244
2,32.902184,-96.838257
3,32.770996,-96.80088
2,32.807041,-96.682739
3,32.764652,-96.842949
2,32.860638,-96.719559
2,32.778492,-96.916878
2,32.816254,-96.810677
2,32.865555,-96.800583
2,32.906105,-96.748039
2,32.792938,-96.744331
2,32.731701,-96.912971
2,32.895054,-96.851479
2,32.739079,-96.798561
2,32.792427,-96.823067
2,32.78767,-96.803833
2,32.929325,-96.821854
2,32.827271,-96.885727
2,32.939629,-96.821938
2,32.686161,-96.789818
2,32.759239,-96.767273
2,32.909088,-96.700508
2,32.780994,-96.793976
2,32.794853,-96.792603
2,32.809448,-96.772285
2,32.857105,-96.768616
2,32.778713,-96.856537
3,32.769035,-96.805206
3,32.793961,-96.700371
2,32.778561,-96.906197
2,32.713146,-96.814568
2,32.772659,-96.700081
3,32.794182,-96.814751
2,32.662006,-96.881622
3,32.782127,-96.811897
2,32.778427,-96.90741
2,32.808758,-96.795799
2,32.841187,-96.776024
2,32.82011,-96.691673
2,32.749702,-96.918518
2,32.752232,-96.875587
2,32.676624,-96.857162
2,32.73423,-96.682915
2,32.902988,-96.716881
3,32.878635,-96.688103
2,32.763428,-96.672661
2,32.783436,-96.781967
3,32.83564,-96.875099
2,32.759979,-96.794403
2,32.864185,-96.683151
2,32.864101,-96.66571
3,32.83564,-96.875099
2,32.713871,-96.891396
2,32.676624,-96.857162
2,32.705708,-96.857079
2,32.793396,-96.808846
2,32.75832,-96.76857
3,32.826443,-96.872391
2,32.813732,-96.847282
2,32.822197,-96.785973
2,32.909531,-96.722916
2,32.734047,-96.648361
2,32.762253,-96.894798
3,32.925884,-96.829567
2,32.830601,-96.781464
2,32.711658,-96.784134
2,32.662193,-96.943153
2,32.851013,-96.771545
2,32.674927,-96.808151
2,32.883331,-96.759262
2,32.790302,-96.800705
3,32.909061,-96.732216
3,32.766403,-96.914665
3,32.810875,-96.849625
2,32.914864,-96.84919
2,32.806229,-96.840584
2,32.720383,-96.824661
3,32.691292,-96.82325
2,32.738361,-96.826469
3,32.739628,-96.822952
2,32.684227,-96.801056
3,32.713154,-96.829506
2,32.703098,-96.747269
3,32.769035,-96.805206
2,32.818565,-96.804527
3,32.724277,-96.762245
3,32.868053,-96.6679
3,32.864021,-96.66114
2,32.776733,-96.813545
2,32.715492,-96.755409
3,32.743645,-96.815689
2,32.826496,-96.678909
2,32.836491,-96.761467
2,32.818771,-96.684464
3,32.908306,-96.897362
2,32.908012,-96.892227
3,32.770901,-96.810661
3,32.755871,-96.809731
2,32.662006,-96.881622
2,32.67104,-96.861809
2,32.741528,-96.840523
3,32.767517,-96.835632
3,32.739105,-96.82338
3,32.92749,-96.821175
3,32.926289,-96.820709
2,32.865547,-96.808548
2,32.916908,-96.803612
2,32.791607,-96.803276
2,32.790543,-96.800415
2,32.909187,-96.769379
2,32.640347,-96.857147
2,32.720264,-96.857018
2,32.788681,-96.797157
2,32.909885,-96.786346
2,32.696033,-96.767731
3,32.887077,-96.70343
3,32.925865,-96.828682
2,32.815994,-96.76371
2,32.749664,-96.891335
3,32.869499,-96.898216
2,32.932838,-96.803627
2,32.86425,-96.703865
2,32.792442,-96.685028
2,32.742386,-96.873505
2,32.712677,-96.717346
2,32.865604,-96.770363
2,32.864185,-96.683151
3,32.794182,-96.814751
2,32.863537,-96.897079
2,32.886375,-96.887604
2,32.712666,-96.708679
2,32.742661,-96.6483
2,32.865505,-96.776482
2,32.778076,-96.682732
2,32.734837,-96.856819
2,32.844334,-96.689209
2,32.860939,-96.770409
2,32.90823,-96.814125
3,32.896,-96.898163
2,32.930573,-96.811256
3,32.885582,-96.700478
2,32.864101,-96.66571
2,32.866531,-96.893669
3,32.822197,-96.785973
2,32.821445,-96.825417
2,32.90913,-96.735435
3,32.647675,-96.823143
3,32.681583,-96.744484
3,32.878723,-96.688156
3,32.924992,-96.838608
3,32.782127,-96.811897
2,32.924992,-96.803535
2,32.911449,-96.735458
2,32.916962,-96.743477
3,32.92453,-96.786148
2,32.764042,-96.844177
3,32.769035,-96.805206
2,32.815556,-96.866814
2,32.923939,-96.769295
2,32.916962,-96.743477
2,32.798233,-96.682274
2,32.857864,-96.873848
2,32.698315,-96.840157
3,32.923939,-96.769295
3,32.85593,-96.648865
2,32.770901,-96.810661
3,32.772438,-96.798721
1,32.810875,-96.849625
2,32.644573,-96.780159
2,32.748661,-96.799294
2,32.670513,-96.970558
2,32.863293,-96.865128
3,32.654041,-96.877686
2,32.749584,-96.910118
2,32.690468,-96.639923
2,32.827435,-96.885971
3,32.811962,-96.861626
2,32.787277,-96.754494
3,32.923939,-96.769295
3,32.925625,-96.803398
2,32.787659,-96.803078
2,32.860867,-96.767776
2,32.736294,-96.918716
2,32.780914,-96.897079
2,32.916248,-96.750465
2,32.811962,-96.861626
3,32.802708,-96.831902
3,32.900307,-96.71769
3,32.926289,-96.820709
3,32.924992,-96.838608
3,32.925735,-96.821136
2,32.76424,-96.872559
2,32.819489,-96.827591
2,32.794098,-96.699883
3,32.794098,-96.699883
3,32.683022,-96.657204
2,32.90947,-96.717773
2,32.773342,-96.783051
3,32.655197,-96.75058
2,32.926289,-96.820709
2,32.728798,-96.79892
2,32.800152,-96.769318
2,32.87859,-96.734764
3,32.925674,-96.803673
2,32.78215,-96.795883
3,32.766403,-96.914665
2,32.705593,-96.908669
2,32.711971,-96.805702
3,32.700958,-96.824196
2,32.701817,-96.777069
2,32.707081,-96.952507
2,32.866531,-96.864662
3,32.794182,-96.814751
2,32.776733,-96.813545
2,32.864975,-96.743736
2,32.781006,-96.718597
2,32.842865,-96.67308
3,32.686977,-96.822914
3,32.794182,-96.814751
2,32.826572,-96.86454
2,32.751183,-96.815643
2,32.870022,-96.762871
2,32.811817,-96.720802
3,32.885582,-96.700478
2,32.836617,-96.671577
2,32.662193,-96.943153
2,32.868042,-96.808624
2,32.706795,-96.805428
3,32.86232,-96.893806
2,32.881187,-96.885666
2,32.741299,-96.852844
2,32.893101,-96.740814
2,32.720387,-96.826454
2,32.655502,-96.78302
2,32.923908,-96.764305
2,32.92453,-96.786148
2,32.838547,-96.696167
2,32.793034,-96.805077
2,32.662655,-96.78392
2,32.841473,-96.775604
2,32.730003,-96.866196
3,32.920887,-96.749916
2,32.771606,-96.916046
2,32.895153,-96.880768
3,32.85593,-96.648865
3,32.900307,-96.71769
3,32.77879,-96.782021
2,32.82275,-96.850967
3,32.662155,-96.870033
2,32.894493,-96.709145
2,32.823311,-96.891098
2,32.818531,-96.833061
2,32.778484,-96.805832
2,32.647675,-96.823143
3,32.655197,-96.75058
2,32.924889,-96.763443
3,32.714638,-96.757416
3,32.925678,-96.803703
3,32.923939,-96.769295
3,32.653339,-96.878761
2,32.807983,-96.873665
2,32.742279,-96.824577
2,32.791561,-96.793777
2,32.870682,-96.693832
2,32.802776,-96.682495
2,32.805225,-96.845222
2,32.796329,-96.801743
2,32.836525,-96.777344
2,32.797234,-96.761131
2,32.722485,-96.648415
2,32.807163,-96.793358
2,32.857983,-96.880898
2,32.822197,-96.785973
2,32.875713,-96.810287
3,32.819126,-96.869492
2,32.860638,-96.719559
2,32.788425,-96.80291
2,32.684444,-96.620064
2,32.782677,-96.79335
2,32.865448,-96.76403
2,32.795525,-96.815216
2,32.754753,-96.776062
2,32.720387,-96.845993
2,32.880054,-96.809608
2,32.677605,-96.578758
2,32.735458,-96.799492
2,32.749191,-96.79908
2,32.735386,-96.798599
2,32.899612,-96.788239
2,32.832386,-96.839172
2,32.756306,-96.760834
2,32.811146,-96.729752
2,32.825401,-96.696922
2,32.670712,-96.761566
2,32.913345,-96.745117
2,32.842999,-96.685341
2,32.809738,-96.803009
2,32.727062,-96.71769
2,32.781044,-96.808479
2,32.691284,-96.814697
2,32.800152,-96.786964
3,32.92453,-96.786148
2,32.705593,-96.908669
3,32.770901,-96.810661
3,32.647629,-96.863045
3,32.924381,-96.7827
3,32.653824,-96.877213
3,32.720329,-96.827461
3,32.713154,-96.829506
3,32.670509,-96.946877
3,32.925583,-96.803139
3,32.85593,-96.648865
3,32.794098,-96.699883
2,32.778851,-96.804077
3,32.802628,-96.832329
2,32.662006,-96.881622
3,32.805916,-96.838715
2,32.887993,-96.89872
3,32.896,-96.898163
2,32.879997,-96.770279
3,32.895912,-96.897842
2,32.74575,-96.75824
3,32.77879,-96.782021
2,32.809448,-96.772285
2,32.679214,-96.607895
2,32.93605,-96.820259
2,32.909061,-96.732216
3,32.913242,-96.873154
3,32.923939,-96.769295
2,32.774628,-96.762215
2,32.803528,-96.71183
2,32.835735,-96.70446
3,32.925728,-96.820564
2,32.784817,-96.778893
2,32.687813,-96.825623
2,32.720387,-96.894554
2,32.703171,-96.876534
2,32.767902,-96.778458
2,32.849957,-96.877419
2,32.719624,-96.682983
2,32.778107,-96.803841
3,32.751217,-96.809288
2,32.760059,-96.763725
2,32.893101,-96.740814
2,32.798786,-96.793159
2,32.913345,-96.745117
2,32.798653,-96.717773
2,32.734047,-96.648361
2,32.923939,-96.769295
2,32.880165,-96.821075
2,32.850929,-96.760551
2,32.864185,-96.683151
2,32.778713,-96.856537
2,32.698341,-96.760201
2,32.881062,-96.901962
2,32.87389,-96.90509
2,32.661953,-96.891335
3,32.802742,-96.832001
2,32.783024,-96.788231
2,32.705593,-96.908669
2,32.865376,-96.783058
2,32.694431,-96.772118
3,32.772507,-96.798904
2,32.932392,-96.755569
2,32.787109,-96.856491
2,32.824154,-96.819878
2,32.80434,-96.770378
2,32.812702,-96.726791
2,32.923908,-96.764305
2,32.860638,-96.719559
2,32.749691,-96.902565
2,32.909351,-96.768784
2,32.778515,-96.842072
2,32.786129,-96.800186
2,32.655197,-96.75058
2,32.74773,-96.918648
2,32.770206,-96.755188
2,32.858383,-96.876076
2,32.833717,-96.840317
2,32.796661,-96.773529
2,32.711182,-96.908516
2,32.766403,-96.914665
3,32.766403,-96.914665
2,32.725498,-96.857018
2,32.765644,-96.769028
2,32.779812,-96.882584
3,32.911243,-96.735443
2,32.909519,-96.843353
2,32.698315,-96.840157
2,32.939007,-96.803581
2,32.807018,-96.7752
2,32.678719,-96.764824
2,32.909088,-96.700508
2,32.780693,-96.723236
2,32.831966,-96.679436
2,32.822197,-96.785973
2,32.842068,-96.775269
2,32.857864,-96.873848
2,32.691231,-96.857071
2,32.76918,-96.822845
2,32.676125,-96.602341
3,32.767517,-96.835632
3,32.767792,-96.831703
3,32.868053,-96.6679
2,32.780731,-96.768333
2,32.765812,-96.75016
2,32.7799,-96.802917
2,32.864372,-96.8041
2,32.784599,-96.773804
2,32.743122,-96.82457
3,32.655197,-96.75058
3,32.86232,-96.893806
2,32.702477,-96.657097
3,32.868053,-96.6679
2,32.762253,-96.894798
2,32.768284,-96.775566
2,32.860638,-96.719559
2,32.74395,-96.815582
2,32.864014,-96.745903
2,32.702965,-96.814621
3,32.782074,-96.81163
3,32.92453,-96.786148
2,32.861458,-96.89093
2,32.729488,-96.817856
2,32.78215,-96.795883
2,32.783031,-96.737625
3,32.920769,-96.750458
2,32.765354,-96.847946
2,32.784279,-96.790657
3,32.766502,-96.895737
3,32.910755,-96.881706
2,32.766205,-96.856689
3,32.90807,-96.894836
2,32.862289,-96.893242
2,32.855705,-96.750977
3,32.907627,-96.898117
3,32.770813,-96.801102
2,32.909412,-96.814568
2,32.857105,-96.770729
3,32.770901,-96.810661
2,32.884216,-96.838448
2,32.868893,-96.810982
2,32.705238,-96.933014
2,32.909374,-96.798805
2,32.791607,-96.803276
2,32.705708,-96.827271
2,32.713146,-96.804474
2,32.706032,-96.800529
2,32.776939,-96.795845
2,32.713085,-96.683327
2,32.795395,-96.830353
2,32.776882,-96.787094
2,32.691254,-96.880348
2,32.817867,-96.788025
3,32.793877,-96.699898
2,32.707958,-96.690208
2,32.732761,-96.682915
2,32.826382,-96.868851
2,32.80574,-96.77121
3,32.79137,-96.749962
2,32.716232,-96.774368
2,32.849335,-96.683144
3,32.926308,-96.820068
3,32.801815,-96.827339
2,32.851013,-96.771545
2,32.805748,-96.718536
3,32.909061,-96.732216
2,32.895691,-96.891373
2,32.865479,-96.804092
2,32.842457,-96.664688
2,32.89476,-96.809196
2,32.663471,-96.766762
2,32.909134,-96.737793
2,32.782337,-96.787567
2,32.918674,-96.766396
2,32.923908,-96.764305
3,32.75256,-96.770897
2,32.749512,-96.856781
3,32.920826,-96.750557
2,32.786541,-96.805244
2,32.722301,-96.857033
2,32.778549,-96.835762
2,32.874542,-96.786781
2,32.878788,-96.690857
2,32.782841,-96.796425
2,32.730587,-96.674286
3,32.670513,-96.970558
2,32.749527,-96.868904
2,32.909229,-96.7631
2,32.918213,-96.709526
3,32.661957,-96.726608
2,32.83564,-96.875099
2,32.720295,-96.874306
2,32.930611,-96.818047
3,32.900307,-96.71769
2,32.713085,-96.683327
2,32.779762,-96.905319
2,32.687523,-96.824577
2,32.909554,-96.72493
2,32.698528,-96.897438
2,32.78215,-96.795883
3,32.8741,-96.682266
3,32.920662,-96.750275
3,32.654041,-96.877686
3,32.92453,-96.786148
3,32.796425,-96.815544
3,32.907627,-96.898117
3,32.749596,-96.7612
3,32.704159,-96.665451
3,32.836544,-96.778915
3,32.6912,-96.846085
3,32.887779,-96.770287
3,32.796867,-96.793114
3,32.860939,-96.770409
3,32.794884,-96.694572
2,32.807163,-96.793358
3,32.92453,-96.786148
2,32.82584,-96.871964
2,32.713074,-96.700142
3,32.825794,-96.872131
3,32.723667,-96.682953
2,32.776932,-96.793976
3,32.918247,-96.855888
2,32.807163,-96.793358
2,32.86515,-96.770126
2,32.765148,-96.914902
3,32.856007,-96.648994
3,32.83564,-96.875099
2,32.817505,-96.87088
2,32.778492,-96.916878
2,32.713085,-96.683327
3,32.88102,-96.897964
3,32.885582,-96.700478
2,32.926819,-96.769043
2,32.881046,-96.883865
2,32.810875,-96.849625
2,32.79987,-96.783775
2,32.720299,-96.915909
2,32.774162,-96.762718
2,32.640572,-96.751633
2,32.767323,-96.873924
2,32.939629,-96.821938
2,32.926819,-96.769043
2,32.790005,-96.878265
3,32.868053,-96.6679
2,32.838547,-96.696167
2,32.676598,-96.882767
2,32.915241,-96.816498
3,32.76458,-96.80513
3,32.774052,-96.792053
2,32.902283,-96.860664
2,32.774513,-96.813271
3,32.924252,-96.769928
2,32.792633,-96.873741
2,32.939495,-96.814064
2,32.816406,-96.778725
3,32.864021,-96.66114
2,32.824154,-96.819878
2,32.881058,-96.895981
2,32.815819,-96.761528
2,32.877411,-96.756706
2,32.654842,-96.885658
2,32.90913,-96.735435
2,32.883507,-96.74366
2,32.822197,-96.785973
3,32.775021,-96.811844
3,32.918247,-96.855888
3,32.758759,-96.809753
2,32.864605,-96.900024
2,32.81966,-96.802376
2,32.900417,-96.881363
2,32.816158,-96.790962
2,32.693272,-96.581711
3,32.923698,-96.780609
2,32.777092,-96.717575
2,32.744839,-96.891388
2,32.778076,-96.682732
2,32.720341,-96.881783
2,32.909546,-96.856071
2,32.792442,-96.685028
2,32.694149,-96.793121
2,32.699593,-96.644669
3,32.782127,-96.811897
2,32.775818,-96.806915
2,32.90947,-96.717773
2,32.765842,-96.682632
2,32.771687,-96.771553
2,32.753929,-96.767731
2,32.88105,-96.894279
2,32.786846,-96.873772
2,32.807961,-96.77018
3,32.77879,-96.782021
2,32.763027,-96.657143
2,32.800533,-96.81617
2,32.809547,-96.792412
